,Name,planetEarthRads,density,escapeVelocity,surfaceEarthTemp,similarityIndex_Sarr
0,TRAPPIST-1 h,0.755,0.7565899812375398,0.6562833291240616,5279.478417279278,0.2855898393207102
1,TRAPPIST-1 g,1.129,0.9168638140518537,1.0803400741016758,6069.308056036207,0.23634221435284944
2,TRAPPIST-1 g,1.127,0.9350113679923235,1.0890466649913726,6099.763392399802,0.23584647462076724
3,TRAPPIST-1 f,1.045,0.9093907179664357,0.9958769414040944,6694.641179824016,0.22351322615032443
4,TRAPPIST-1 f,1.045,0.5951739058875616,0.8056610339840956,6725.34093423521,0.21300455580586422
