,Name,planetEarthRads,density,escapeVelocity,surfaceEarthTemp,similarityIndex_Mesklin
0,HATS-70 b,15.513,1.0969354239149691,16.236800370069663,6.827830176551795,0.04871105889550988
1,WASP-18 b,13.899,1.2059409948582944,15.253191127833876,6.287823992817993,0.04686033895538318
2,TOI-2109 b,15.098,0.4630437271906782,10.267023390936085,7.696758105087615,0.0379015253106652
3,XO-3 b,13.641,1.474469730879501,16.55305916907304,4.28872010913243,0.03518829632882706
4,HAT-P-2 b,11.007,2.1519900542202772,16.136272679107382,3.552722580361244,0.03394931339776399
