,Name,planetEarthRads,density,escapeVelocity,surfaceEarthTemp,similarityIndex_Earth
0,TRAPPIST-1 c,1.097,0.9896273794270891,1.0905776834692316,351.77900362408775,0.8171799457059983
1,TRAPPIST-1 f,1.045,0.9093907179664357,0.9958769414040944,225.3847370102098,0.816273779006507
2,TRAPPIST-1 e,0.92,0.8876187206574949,0.8661940213356816,258.5446305286141,0.7915658283252807
3,TRAPPIST-1 c,1.056,1.1704993387746376,1.1417305774808217,357.55881128015284,0.746842547827316
4,TRAPPIST-1 b,1.116,0.9873655944523843,1.1081978858681525,411.6191329845953,0.7335402998463691
