,Name,planetEarthRads,density,escapeVelocity,surfaceEarthTemp,similarityIndex_Dhrawn
0,BD+60 1417 b,14.684,1.5039544503348208,17.99599422867657,257.8313665348792,0.6911253929090453
1,2MASS J02192210-3925225 b,16.141,1.0493061457105701,16.523257597824863,189.92798511481934,0.5231572050335278
2,Ross 458 c,14.011,0.6925044682633972,11.651841032316826,122.30801492486847,0.3404907907429052
3,CFHTWIR-Oph 98 b,20.849,0.2732218740794485,10.890732478543487,117.39139467741863,0.22499713691673548
4,PDS 70 b,14.572,0.8207506362497532,13.192858499200476,1404.235408340688,0.17147310543459984
