,Name,planetEarthRads,density,escapeVelocity,surfaceEarthTemp,similarityIndex_Hekla
0,TOI-178 g,2.87,0.16646938401132755,1.1702083988001704,484.76829125554184,0.4624766082022966
1,K2-3 d,1.65,0.40022527651792,1.0431585660835465,322.6955385949044,0.45141880371128607
2,Kepler-11 f,2.49,0.12939449359963473,0.8950996195457033,580.0703573748028,0.4479390887807217
3,Kepler-289 d,2.68,0.20755798704254558,1.2201652350142376,518.7057178065095,0.4368242330300951
4,Kepler-11 f,2.61,0.12920822336212975,0.9375613864625284,592.6876213822674,0.4192632111670017
