,Name,planetEarthRads,density,escapeVelocity,surfaceEarthTemp,similarityIndex_Mesklin
0,TOI-1278 b,12.218,3.2199410300009554,21.909789630668296,138.28957996115045,0.6567618315955895
1,Kepler-46 b,9.057,2.5637839871945762,14.49236324483481,166.68200392748568,0.5449414389765952
2,HD 114082 b,11.209,1.8032914859966207,15.042290204674709,167.58429195017803,0.4773174200178093
3,TIC 279401253 b,11.209,1.3840262140484978,13.178110806346153,149.06925364937825,0.45898136014156343
4,Kepler-1514 b,12.42,0.8748787414444367,11.609396806843145,119.19382919562068,0.41467809696492564
