,Name,planetEarthRads,density,escapeVelocity,surfaceEarthTemp,similarityIndex_Mesklin
0,Ross 458 c,14.011,0.6925044682633972,11.651841032316826,122.30801492486847,0.3813138366669204
1,2MASS J02192210-3925225 b,16.141,1.0493061457105701,16.523257597824863,189.92798511481934,0.35683215044679134
2,BD+60 1417 b,14.684,1.5039544503348208,17.99599422867657,257.8313665348792,0.3389285256781954
3,CFHTWIR-Oph 98 b,20.849,0.2732218740794485,10.890732478543487,117.39139467741863,0.2494452823346256
4,COCONUTS-2 b,12.442,1.0383565566841189,12.670028144720465,36.47094194601484,0.20707327255349414
